game_id,season,week,home_team,home_team_id,home_points,home_record,home_rank,away_team,away_team_id,away_points,away_record,away_rank,scraped_at,is_playoff,playoff_round,bracket,playoff_round_name
201301811,2013,1,Marshall Law,8,97.54,0-1-0,7,The Green Machine,11,112.72,1-0-0,4,2025-06-22T05:10:13.298Z,False,,,
20130124,2013,1,Charles in Charge,2,119.88,1-0-0,3,TA-VON-ME,4,90.86,0-1-0,9,2025-06-22T05:10:13.298Z,False,,,
201301101,2013,1,Sproling in It,10,93.58,0-1-0,8,Colin The Shots,1,148.08,1-0-0,1,2025-06-22T05:10:13.298Z,False,,,
20130167,2013,1,MONDAY Night MURDERERS,6,73.76,0-1-0,11,Bearing Down,7,103.82,1-0-0,5,2025-06-22T05:10:13.298Z,False,,,
201301123,2013,1,Jacob's Super Stars,12,123.62,1-0-0,2,Vincent's Brownies,3,81.9,0-1-0,10,2025-06-22T05:10:13.298Z,False,,,
20130159,2013,1,For Whom Le'Veon Bell Tolls,5,101.48,1-0-0,6,Newton's Own,9,68.5,0-1-0,12,2025-06-22T05:10:13.298Z,False,,,
20130278,2013,2,Bearing Down,7,107.84,1-1-0,5,Marshall Law,8,128.42,1-1-0,4,2025-06-22T05:10:26.667Z,False,,,
201302121,2013,2,Jacob's Super Stars,12,92.0,2-0-0,2,Colin The Shots,1,78.28,1-1-0,7,2025-06-22T05:10:26.667Z,False,,,
20130243,2013,2,TA-VON-ME,4,161.46,1-1-0,6,Vincent's Brownies,3,96.08,0-2-0,11,2025-06-22T05:10:26.667Z,False,,,
201302610,2013,2,MONDAY Night MURDERERS,6,101.6,1-1-0,8,Sproling in It,10,94.58,0-2-0,10,2025-06-22T05:10:26.667Z,False,,,
20130252,2013,2,For Whom Le'Veon Bell Tolls,5,73.12,1-1-0,9,Charles in Charge,2,100.58,2-0-0,1,2025-06-22T05:10:26.667Z,False,,,
201302119,2013,2,The Green Machine,11,67.04,2-0-0,3,Newton's Own,9,59.96,0-2-0,12,2025-06-22T05:10:26.667Z,False,,,
201303311,2013,3,Vincent's Brownies,3,63.0,0-3-0,11,The Green Machine,11,84.74,3-0-0,2,2025-06-22T05:10:39.766Z,False,,,
201303412,2013,3,TA-VON-ME,4,110.44,2-1-0,3,Jacob's Super Stars,12,57.46,2-1-0,6,2025-06-22T05:10:39.766Z,False,,,
20130368,2013,3,MONDAY Night MURDERERS,6,72.04,1-2-0,9,Marshall Law,8,89.06,2-1-0,4,2025-06-22T05:10:39.766Z,False,,,
20130351,2013,3,For Whom Le'Veon Bell Tolls,5,84.4,2-1-0,7,Colin The Shots,1,78.6,1-2-0,8,2025-06-22T05:10:39.766Z,False,,,
20130379,2013,3,Bearing Down,7,122.16,2-1-0,5,Newton's Own,9,91.02,0-3-0,12,2025-06-22T05:10:39.766Z,False,,,
201303102,2013,3,Sproling in It,10,76.08,0-3-0,10,Charles in Charge,2,93.16,3-0-0,1,2025-06-22T05:10:39.766Z,False,,,
201304107,2013,4,Sproling in It,10,100.72,1-3-0,10,Bearing Down,7,89.68,2-2-0,6,2025-06-22T05:10:52.767Z,False,,,
201304211,2013,4,Charles in Charge,2,111.78,4-0-0,1,The Green Machine,11,67.74,3-1-0,4,2025-06-22T05:10:52.767Z,False,,,
201304512,2013,4,For Whom Le'Veon Bell Tolls,5,107.88,3-1-0,3,Jacob's Super Stars,12,101.64,2-2-0,7,2025-06-22T05:10:52.767Z,False,,,
20130438,2013,4,Vincent's Brownies,3,117.02,1-3-0,11,Marshall Law,8,109.86,2-2-0,5,2025-06-22T05:10:52.767Z,False,,,
20130441,2013,4,TA-VON-ME,4,128.74,3-1-0,2,Colin The Shots,1,91.58,1-3-0,9,2025-06-22T05:10:52.767Z,False,,,
20130496,2013,4,Newton's Own,9,79.58,0-4-0,12,MONDAY Night MURDERERS,6,94.88,2-2-0,8,2025-06-22T05:10:52.767Z,False,,,
2013051211,2013,5,Jacob's Super Stars,12,74.96,2-3-0,5,The Green Machine,11,86.28,4-1-0,4,2025-06-22T05:11:05.954Z,False,,,
20130591,2013,5,Newton's Own,9,57.92,0-5-0,12,Colin The Shots,1,77.72,2-3-0,9,2025-06-22T05:11:05.954Z,False,,,
20130564,2013,5,MONDAY Night MURDERERS,6,99.48,2-3-0,10,TA-VON-ME,4,112.76,4-1-0,2,2025-06-22T05:11:05.954Z,False,,,
20130557,2013,5,For Whom Le'Veon Bell Tolls,5,117.88,4-1-0,3,Bearing Down,7,73.26,2-3-0,7,2025-06-22T05:11:05.954Z,False,,,
20130582,2013,5,Marshall Law,8,93.04,2-3-0,6,Charles in Charge,2,124.36,5-0-0,1,2025-06-22T05:11:05.954Z,False,,,
201305310,2013,5,Vincent's Brownies,3,93.38,2-3-0,8,Sproling in It,10,87.62,1-4-0,11,2025-06-22T05:11:05.954Z,False,,,
20130647,2013,6,TA-VON-ME,4,120.56,5-1-0,2,Bearing Down,7,98.98,2-4-0,8,2025-06-22T05:11:19.115Z,False,,,
201306810,2013,6,Marshall Law,8,86.58,3-3-0,5,Sproling in It,10,82.54,1-5-0,11,2025-06-22T05:11:19.115Z,False,,,
20130639,2013,6,Vincent's Brownies,3,74.28,2-4-0,10,Newton's Own,9,99.28,1-5-0,12,2025-06-22T05:11:19.115Z,False,,,
20130612,2013,6,Colin The Shots,1,93.98,2-4-0,9,Charles in Charge,2,94.6,6-0-0,1,2025-06-22T05:11:19.115Z,False,,,
201306511,2013,6,For Whom Le'Veon Bell Tolls,5,86.08,5-1-0,3,The Green Machine,11,72.16,4-2-0,4,2025-06-22T05:11:19.116Z,False,,,
201306612,2013,6,MONDAY Night MURDERERS,6,81.44,3-3-0,6,Jacob's Super Stars,12,79.0,2-4-0,7,2025-06-22T05:11:19.116Z,False,,,
20130753,2013,7,For Whom Le'Veon Bell Tolls,5,52.62,5-2-0,3,Vincent's Brownies,3,95.1,3-4-0,10,2025-06-22T05:11:32.189Z,False,,,
20130716,2013,7,Colin The Shots,1,85.2,3-4-0,8,MONDAY Night MURDERERS,6,74.62,3-4-0,9,2025-06-22T05:11:32.189Z,False,,,
2013071210,2013,7,Jacob's Super Stars,12,74.2,3-4-0,7,Sproling in It,10,67.44,1-6-0,11,2025-06-22T05:11:32.189Z,False,,,
20130792,2013,7,Newton's Own,9,60.56,1-6-0,12,Charles in Charge,2,104.14,7-0-0,1,2025-06-22T05:11:32.189Z,False,,,
201307117,2013,7,The Green Machine,11,105.02,4-3-0,4,Bearing Down,7,148.02,3-4-0,6,2025-06-22T05:11:32.189Z,False,,,
20130748,2013,7,TA-VON-ME,4,60.12,5-2-0,2,Marshall Law,8,95.4,4-3-0,5,2025-06-22T05:11:32.189Z,False,,,
20130863,2013,8,MONDAY Night MURDERERS,6,62.68,3-5-0,10,Vincent's Brownies,3,120.96,4-4-0,6,2025-06-22T05:11:45.154Z,False,,,
201308104,2013,8,Sproling in It,10,98.38,1-7-0,12,TA-VON-ME,4,121.24,6-2-0,2,2025-06-22T05:11:45.154Z,False,,,
201308129,2013,8,Jacob's Super Stars,12,91.34,3-5-0,9,Newton's Own,9,113.94,2-6-0,11,2025-06-22T05:11:45.154Z,False,,,
20130872,2013,8,Bearing Down,7,86.2,3-5-0,7,Charles in Charge,2,87.46,8-0-0,1,2025-06-22T05:11:45.154Z,False,,,
20130858,2013,8,For Whom Le'Veon Bell Tolls,5,70.52,5-3-0,4,Marshall Law,8,112.2,5-3-0,3,2025-06-22T05:11:45.154Z,False,,,
201308111,2013,8,The Green Machine,11,84.24,5-3-0,5,Colin The Shots,1,83.96,3-5-0,8,2025-06-22T05:11:45.154Z,False,,,
201309109,2013,9,Sproling in It,10,65.98,1-8-0,12,Newton's Own,9,79.46,3-6-0,10,2025-06-22T05:11:58.106Z,False,,,
20130954,2013,9,For Whom Le'Veon Bell Tolls,5,104.3,6-3-0,3,TA-VON-ME,4,63.36,6-3-0,4,2025-06-22T05:11:58.106Z,False,,,
201309128,2013,9,Jacob's Super Stars,12,73.78,3-6-0,11,Marshall Law,8,92.12,6-3-0,2,2025-06-22T05:11:58.106Z,False,,,
20130932,2013,9,Vincent's Brownies,3,96.58,4-5-0,7,Charles in Charge,2,122.54,9-0-0,1,2025-06-22T05:11:58.106Z,False,,,
20130971,2013,9,Bearing Down,7,95.34,3-6-0,9,Colin The Shots,1,128.3,4-5-0,6,2025-06-22T05:11:58.106Z,False,,,
201309611,2013,9,MONDAY Night MURDERERS,6,146.44,4-5-0,8,The Green Machine,11,89.32,5-4-0,5,2025-06-22T05:11:58.106Z,False,,,
20131094,2013,10,Newton's Own,9,69.36,3-7-0,11,TA-VON-ME,4,81.88,7-3-0,3,2025-06-22T05:12:11.078Z,False,,,
20131081,2013,10,Marshall Law,8,93.72,7-3-0,2,Colin The Shots,1,77.74,4-6-0,8,2025-06-22T05:12:11.078Z,False,,,
20131073,2013,10,Bearing Down,7,67.72,3-7-0,10,Vincent's Brownies,3,93.78,5-5-0,5,2025-06-22T05:12:11.078Z,False,,,
201310212,2013,10,Charles in Charge,2,95.8,9-1-0,1,Jacob's Super Stars,12,115.42,4-6-0,9,2025-06-22T05:12:11.078Z,False,,,
20131056,2013,10,For Whom Le'Veon Bell Tolls,5,84.36,6-4-0,4,MONDAY Night MURDERERS,6,107.94,5-5-0,6,2025-06-22T05:12:11.078Z,False,,,
2013101011,2013,10,Sproling in It,10,85.68,2-8-0,12,The Green Machine,11,67.08,5-5-0,7,2025-06-22T05:12:11.078Z,False,,,
201311129,2013,11,Jacob's Super Stars,12,70.18,4-7-0,11,Newton's Own,9,124.16,4-7-0,10,2025-06-22T05:12:23.975Z,False,,,
20131143,2013,11,TA-VON-ME,4,135.96,8-3-0,2,Vincent's Brownies,3,80.7,5-6-0,8,2025-06-22T05:12:23.975Z,False,,,
20131125,2013,11,Charles in Charge,2,65.92,9-2-0,1,For Whom Le'Veon Bell Tolls,5,98.78,7-4-0,3,2025-06-22T05:12:23.975Z,False,,,
201311610,2013,11,MONDAY Night MURDERERS,6,87.36,6-5-0,5,Sproling in It,10,75.3,2-9-0,12,2025-06-22T05:12:23.975Z,False,,,
201311111,2013,11,The Green Machine,11,86.74,5-6-0,6,Colin The Shots,1,113.04,5-6-0,7,2025-06-22T05:12:23.975Z,False,,,
20131178,2013,11,Bearing Down,7,111.88,4-7-0,9,Marshall Law,8,80.02,7-4-0,4,2025-06-22T05:12:23.975Z,False,,,
201312712,2013,12,Bearing Down,7,83.02,5-7-0,8,Jacob's Super Stars,12,81.16,4-8-0,11,2025-06-22T05:12:36.905Z,False,,,
20131226,2013,12,Charles in Charge,2,84.7,10-2-0,1,MONDAY Night MURDERERS,6,74.62,6-6-0,5,2025-06-22T05:12:36.905Z,False,,,
20131231,2013,12,Vincent's Brownies,3,105.26,6-6-0,6,Colin The Shots,1,91.4,5-7-0,7,2025-06-22T05:12:36.905Z,False,,,
201312510,2013,12,For Whom Le'Veon Bell Tolls,5,72.58,7-5-0,3,Sproling in It,10,96.32,3-9-0,12,2025-06-22T05:12:36.905Z,False,,,
20131298,2013,12,Newton's Own,9,97.16,5-7-0,10,Marshall Law,8,85.48,7-5-0,4,2025-06-22T05:12:36.905Z,False,,,
201312114,2013,12,The Green Machine,11,77.06,5-7-0,9,TA-VON-ME,4,126.48,9-3-0,2,2025-06-22T05:12:36.905Z,False,,,
201313119,2013,13,The Green Machine,11,78.44,5-8-0,10,Newton's Own,9,104.14,6-7-0,8,2025-06-22T05:12:49.874Z,False,,,
20131327,2013,13,Charles in Charge,2,122.02,11-2-0,1,Bearing Down,7,121.88,5-8-0,9,2025-06-22T05:12:49.874Z,False,,,
20131385,2013,13,Marshall Law,8,60.68,7-6-0,4,For Whom Le'Veon Bell Tolls,5,80.0,8-5-0,3,2025-06-22T05:12:49.874Z,False,,,
20131363,2013,13,MONDAY Night MURDERERS,6,79.98,7-6-0,5,Vincent's Brownies,3,74.02,6-7-0,7,2025-06-22T05:12:49.874Z,False,,,
201313121,2013,13,Jacob's Super Stars,12,119.0,4-9-0,11,Colin The Shots,1,127.4,6-7-0,6,2025-06-22T05:12:49.874Z,False,,,
201313410,2013,13,TA-VON-ME,4,116.44,10-3-0,2,Sproling in It,10,78.48,3-10-0,12,2025-06-22T05:12:49.874Z,False,,,
2013141112,2013,14,The Green Machine,11,97.42,6-8-0,8,Jacob's Super Stars,12,79.6,4-10-0,11,2025-06-22T05:13:02.862Z,False,,,
20131491,2013,14,Newton's Own,9,64.6,6-8-0,9,Colin The Shots,1,149.42,7-7-0,5,2025-06-22T05:13:02.862Z,False,,,
201314310,2013,14,Vincent's Brownies,3,77.26,6-8-0,10,Sproling in It,10,90.22,4-10-0,12,2025-06-22T05:13:02.862Z,False,,,
20131482,2013,14,Marshall Law,8,93.06,7-7-0,4,Charles in Charge,2,119.48,12-2-0,1,2025-06-22T05:13:02.862Z,False,,,
20131464,2013,14,MONDAY Night MURDERERS,6,60.16,7-7-0,6,TA-VON-ME,4,152.44,11-3-0,2,2025-06-22T05:13:02.862Z,False,,,
20131457,2013,14,For Whom Le'Veon Bell Tolls,5,71.54,8-6-0,3,Bearing Down,7,88.16,6-8-0,7,2025-06-22T05:13:02.862Z,False,,,
201315811,2013,15,Marshall Law,8,89.44,7-7-0,4,The Green Machine,11,87.46,6-8-0,8,2025-06-22T05:13:15.798Z,True,mediocre_bowl,middle,Mediocre Bowl
20131567,2013,15,MONDAY Night MURDERERS,6,120.94,7-7-0,6,Bearing Down,7,111.9,6-8-0,7,2025-06-22T05:13:15.798Z,True,mediocre_bowl,middle,Mediocre Bowl
20131525,2013,15,Charles in Charge,2,139.16,12-2-0,1,For Whom Le'Veon Bell Tolls,5,95.6,8-6-0,3,2025-06-22T05:13:15.798Z,True,winners_round_1,winners,Winners Round 1
20131541,2013,15,TA-VON-ME,4,66.9,11-3-0,2,Colin The Shots,1,108.92,7-7-0,5,2025-06-22T05:13:15.798Z,True,winners_round_1,winners,Winners Round 1
20131686,2013,16,Marshall Law,8,67.44,7-7-0,4,MONDAY Night MURDERERS,6,77.38,7-7-0,6,2025-06-22T05:13:28.912Z,True,mediocre_bowl,middle,Mediocre Bowl
201316117,2013,16,The Green Machine,11,94.98,6-8-0,8,Bearing Down,7,67.04,6-8-0,7,2025-06-22T05:13:28.912Z,True,mediocre_bowl,middle,Mediocre Bowl
20131621,2013,16,Charles in Charge,2,126.5,12-2-0,1,Colin The Shots,1,118.88,7-7-0,5,2025-06-22T05:13:28.912Z,True,championship,winners,Championship
20131654,2013,16,For Whom Le'Veon Bell Tolls,5,46.48,8-6-0,3,TA-VON-ME,4,86.04,11-3-0,2,2025-06-22T05:13:28.912Z,True,third_place,winners,Third Place
